date,headline,url
2018-02-13,"Australia's Victoria Police to Deploy 11,000 Axon Body Cameras Backed by Evidence.com",https://investor.axon.com/press-releases/press-release-details/2018/Australias-Victoria-Police-to-Deploy-11000-Axon-Body-Cameras-Backed-by-Evidencecom/default.aspx
2018-02-05,Axon Hires Team of World-Renowned Imaging and VR/AR Experts Led by Juha Alakarhu,https://investor.axon.com/press-releases/press-release-details/2018/Axon-Hires-Team-of-World-Renowned-Imaging-and-VRAR-Experts-Led-by-Juha-Alakarhu/default.aspx
2018-01-25,Axon Announces World Class Speaker Line-Up for 2018 Accelerate User Conference,https://investor.axon.com/press-releases/press-release-details/2018/Axon-Announces-World-Class-Speaker-Line-Up-for-2018-Accelerate-User-Conference/default.aspx
2018-01-23,Axon Announces Microsoft as Platinum Sponsor for Accelerate 2018 User Conference,https://investor.axon.com/press-releases/press-release-details/2018/Axon-Announces-Microsoft-as-Platinum-Sponsor-for-Accelerate-2018-User-Conference/default.aspx
2019-12-18,Axon Announces Australian Federal Police as First Asia-Pacific Agency to Roll Out TASER 7 Conducted Energy Weapons,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Announces-Australian-Federal-Police-as-First-Asia-Pacific-Agency-to-Roll-Out-TASER-7-Conducted-Energy-Weapons/default.aspx
2019-12-11,Corrective Services New South Wales Deploys Axon Body-Worn Cameras Backed by Digital Evidence Management Solution,https://investor.axon.com/press-releases/press-release-details/2019/Corrective-Services-New-South-Wales-Deploys-Axon-Body-Worn-Cameras-Backed-by-Digital-Evidence-Management-Solution/default.aspx
2019-11-26,TASER Self-Defense Partners with Krav Maga Worldwide to Bring Safety Tips to Holiday Shoppers,https://investor.axon.com/press-releases/press-release-details/2019/TASER-Self-Defense-Partners-with-Krav-Maga-Worldwide-to-Bring-Safety-Tips-to-Holiday-Shoppers/default.aspx
2019-11-14,Axon Announces Participation in 2019 MIT Sloan CFO Summit,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Announces-Participation-in-2019-MIT-Sloan-CFO-Summit/default.aspx
2019-11-07,Axon Reports Record Revenue of $131 million; Axon Cloud Grows 42%; Raising Full-Year Revenue Outlook to $500-$510 million,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Reports-Record-Revenue-of-131-million-Axon-Cloud-Grows-42-Raising-Full-Year-Revenue-Outlook-to-500-510-million/default.aspx
2019-10-24,"Axon to Release Third Quarter 2019 Earnings on November 7, 2019",https://investor.axon.com/press-releases/press-release-details/2019/Axon-to-Release-Third-Quarter-2019-Earnings-on-November-7-2019/default.aspx
2019-10-23,Axon Announces AI-Powered In-Car License Plate Reader System Built With Ethical Design and Privacy-Centric Framework,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Announces-AI-Powered-In-Car-License-Plate-Reader-System-Built-With-Ethical-Design-and-Privacy-Centric-Framework/default.aspx
2019-10-22,Cincinnati Police Department Deploys Axon Records and Axon Body 3 Agencywide,https://investor.axon.com/press-releases/press-release-details/2019/Cincinnati-Police-Department-Deploys-Axon-Records-and-Axon-Body-3-Agencywide/default.aspx
2019-10-03,Canada's York Regional Police to Roll Out Axon Fleet In-Car Video Systems Backed by Axon Evidence,https://investor.axon.com/press-releases/press-release-details/2019/Canadas-York-Regional-Police-to-Roll-Out-Axon-Fleet-In-Car-Video-Systems-Backed-by-Axon-Evidence/default.aspx
2019-10-01,"Axon's New RMS Solution, Axon Records, Now Being Deployed By Fresno Police Department",https://investor.axon.com/press-releases/press-release-details/2019/Axons-New-RMS-Solution-Axon-Records-Now-Being-Deployed-By-Fresno-Police-Department/default.aspx
2019-09-30,"United States Forest Service is First Federal Law Enforcement Agency to Fully Adopt the Axon Ecosystem with TASER Weapons, Body Cameras and Axon Evidence",https://investor.axon.com/press-releases/press-release-details/2019/United-States-Forest-Service-is-First-Federal-Law-Enforcement-Agency-to-Fully-Adopt-the-Axon-Ecosystem-with-TASER-Weapons-Body-Cameras-and-Axon-Evidence/default.aspx
2019-09-24,Axon Announces Jeff Kunins as Chief Product Officer and Executive Vice President of Software,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Announces-Jeff-Kunins-as-Chief-Product-Officer-and-Executive-Vice-President-of-Software/default.aspx
2019-09-23,Axon Now Shipping Axon Body 3; First Connected Camera with Real-time Situational Awareness,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Now-Shipping-Axon-Body-3-First-Connected-Camera-with-Real-time-Situational-Awareness/default.aspx
2019-09-17,Axon Launches Virtual Reality Suicide Empathy Training For Law Enforcement,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Launches-Virtual-Reality-Suicide-Empathy-Training-For-Law-Enforcement/default.aspx
2019-09-09,Axon Body 3 Now Certified by AT&T for FirstNet Nationwide Public Safety Communications Platform,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Body-3-Now-Certified-by-ATT-for-FirstNet-Nationwide-Public-Safety-Communications-Platform/default.aspx
2019-09-09,Axon Achieves Wireless Carrier Certification From Verizon for Axon Body 3,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Achieves-Wireless-Carrier-Certification-From-Verizon-for-Axon-Body-3/default.aspx
2019-09-05,Axon to Participate in CL King's 17th Annual Best Ideas Conference,https://investor.axon.com/press-releases/press-release-details/2019/Axon-to-Participate-in-CL-Kings-17th-Annual-Best-Ideas-Conference/default.aspx
2019-08-28,Axon Appoints Facebook's Head of VR Hardware Caitlin Kalinowski to Board of Directors,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Appoints-Facebooks-Head-of-VR-Hardware-Caitlin-Kalinowski-to-Board-of-Directors/default.aspx
2019-08-08,Atlanta and Baltimore Police Departments and Orange County Sheriff's Office Deploy Axon's Officer Safety Plan 7+,https://investor.axon.com/press-releases/press-release-details/2019/Atlanta-and-Baltimore-Police-Departments-and-Orange-County-Sheriffs-Office-Deploy-Axons-Officer-Safety-Plan-7/default.aspx
2019-08-08,"Axon Q2 2019: Record bookings of $142 million, up 60% on new product strength, adoption of Officer Safety Plan 7",https://investor.axon.com/press-releases/press-release-details/2019/Axon-Q2-2019-Record-bookings-of-142-million-up-60-on-new-product-strength-adoption-of-Officer-Safety-Plan-7/default.aspx
2019-07-25,Axon Announces First Successful Deployment of Axon Aid to Assist in Disaster Relief,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Announces-First-Successful-Deployment-of-Axon-Aid-to-Assist-in-Disaster-Relief/default.aspx
2019-07-25,"Axon to Release Second Quarter 2019 Earnings on August 8, 2019",https://investor.axon.com/press-releases/press-release-details/2019/Axon-to-Release-Second-Quarter-2019-Earnings-on-August-8-2019/default.aspx
2019-07-17,Axon Announces Significant Orders for TASER Weapons from Agencies Across the U.S.,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Announces-Significant-Orders-for-TASER-Weapons-from-Agencies-Across-the-US/default.aspx
2019-06-18,Axon Wins Digital Ally Patent Case,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Wins-Digital-Ally-Patent-Case/default.aspx
2019-06-04,Dyfed-Powys Police Is First UK Force to Roll Out Axon Fleet 2 In-Car Video System,https://investor.axon.com/press-releases/press-release-details/2019/Dyfed-Powys-Police-Is-First-UK-Force-to-Roll-Out-Axon-Fleet-2-In-Car-Video-System/default.aspx
2019-05-22,Axon Partners with Chicago Police Department for First VR Empathy Training Program; Debuts New Autism Empathy Training,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Partners-with-Chicago-Police-Department-for-First-VR-Empathy-Training-Program-Debuts-New-Autism-Empathy-Training/default.aspx
2019-05-21,"Axon CEO Releases The End of Killing, a Road Map to Solve One of Humanity's Biggest Problems",https://investor.axon.com/press-releases/press-release-details/2019/Axon-CEO-Releases-The-End-of-Killing-a-Road-Map-to-Solve-One-of-Humanitys-Biggest-Problems/default.aspx
2019-05-09,Axon Reports Record Q1 2019 Revenue; Raises Full Year Revenue Guidance; Reiterates Timeline for New Product Launches,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Reports-Record-Q1-2019-Revenue-Raises-Full-Year-Revenue-Guidance-Reiterates-Timeline-for-New-Product-Launches/default.aspx
2019-05-01,Axon Announces Record Number of Attendees at the Leading Technology Conference for Public Safety,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Announces-Record-Number-of-Attendees-at-the-Leading-Technology-Conference-for-Public-Safety/default.aspx
2019-04-30,Axon Launches First Advanced AI-Powered Tool; Enables Agencies to More Quickly Share Evidence with the Public,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Launches-First-Advanced-AI-Powered-Tool-Enables-Agencies-to-More-Quickly-Share-Evidence-with-the-Public/default.aspx
2019-04-30,Announcing Axon Performance; Agencies Now Able to Measure Officer Performance and Identify Training Needs Through Body Camera Footage,https://investor.axon.com/press-releases/press-release-details/2019/Announcing-Axon-Performance-Agencies-Now-Able-to-Measure-Officer-Performance-and-Identify-Training-Needs-Through-Body-Camera-Footage/default.aspx
2019-04-29,Axon Honors 2019 RISE Awards Winners for Community Commitment; Announces Partnership with Coffee with a Cop,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Honors-2019-RISE-Awards-Winners-for-Community-Commitment-Announces-Partnership-with-Coffee-with-a-Cop/default.aspx
2019-04-17,"Axon to Release First Quarter 2019 Earnings on May 9, 2019",https://investor.axon.com/press-releases/press-release-details/2019/Axon-to-Release-First-Quarter-2019-Earnings-on-May-9-2019/default.aspx
2019-04-16,Axon Evidence Achieves US Government FedRAMP JAB Authorization,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Evidence-Achieves-US-Government-FedRAMP-JAB-Authorization/default.aspx
2019-04-11,"The Axon Network Expands Through Canada with Kingston, Treaty Three, South Simcoe and Tsuu T'ina Nation Police Services Deploying Axon Evidence",https://investor.axon.com/press-releases/press-release-details/2019/The-Axon-Network-Expands-Through-Canada-with-Kingston-Treaty-Three-South-Simcoe-and-Tsuu-Tina-Nation-Police-Services-Deploying-Axon-Evidence/default.aspx
2019-03-27,"Western Australia Police Deploys More Than 4,000 Axon Body 2 Cameras; Becomes Sixth Australian Police Force to Join the Axon Network",https://investor.axon.com/press-releases/press-release-details/2019/Western-Australia-Police-Deploys-More-Than-4000-Axon-Body-2-Cameras-Becomes-Sixth-Australian-Police-Force-to-Join-the-Axon-Network/default.aspx
2019-03-20,"Australia Federal Police Goes All-In on TASER CEWs, Body Cameras and the Axon Network",https://investor.axon.com/press-releases/press-release-details/2019/Australia-Federal-Police-Goes-All-In-on-TASER-CEWs-Body-Cameras-and-the-Axon-Network/default.aspx
2019-03-19,Tennessee Highway Patrol Rolls Out Axon Fleet 2 Cameras to 700 Vehicles,https://investor.axon.com/press-releases/press-release-details/2019/Tennessee-Highway-Patrol-Rolls-Out-Axon-Fleet-2-Cameras-to-700-Vehicles/default.aspx
2019-03-12,Axon Expands AI and Policing Technology Ethics Board with New Members; Implements Bias Awareness Training,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Expands-AI-and-Policing-Technology-Ethics-Board-with-New-Members-Implements-Bias-Awareness-Training/default.aspx
2019-02-28,"Axon Announces Microsoft as Titanium Sponsor for Accelerate 2019, the Leading Technology Conference for Public Safety",https://investor.axon.com/press-releases/press-release-details/2019/Axon-Announces-Microsoft-as-Titanium-Sponsor-for-Accelerate-2019-the-Leading-Technology-Conference-for-Public-Safety/default.aspx
2019-02-27,Buffalo Police Department Rolls Out 550 Body-Worn Cameras for Patrol Officers; Now the 48th Major City to Join the Axon Network,https://investor.axon.com/press-releases/press-release-details/2019/Buffalo-Police-Department-Rolls-Out-550-Body-Worn-Cameras-for-Patrol-Officers-Now-the-48th-Major-City-to-Join-the-Axon-Network/default.aspx
2019-02-26,Axon Delivers Record Q4 and Full Year 2018 Revenue and Bookings; Introduces 2019 Guidance,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Delivers-Record-Q4-and-Full-Year-2018-Revenue-and-Bookings-Introduces-2019-Guidance/default.aspx
2019-02-13,"Axon to Release Fourth Quarter and Full Year 2018 Earnings on February 26, 2019",https://investor.axon.com/press-releases/press-release-details/2019/Axon-to-Release-Fourth-Quarter-and-Full-Year-2018-Earnings-on-February-26-2019/default.aspx
2019-02-12,Axon Shareholders Approve eXponential Stock Performance Plan,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Shareholders-Approve-eXponential-Stock-Performance-Plan/default.aspx
2019-02-06,Former Oakley Design Leader Hans Moritz Joins Axon,https://investor.axon.com/press-releases/press-release-details/2019/Former-Oakley-Design-Leader-Hans-Moritz-Joins-Axon/default.aspx
2019-02-01,Swedish Police Authority Becomes the First European National Police Force to Join the Axon Network,https://investor.axon.com/press-releases/press-release-details/2019/Swedish-Police-Authority-Becomes-the-First-European-National-Police-Force-to-Join-the-Axon-Network/default.aspx
2019-01-24,Brevard County Sheriff's Office and West Palm Beach Police Department Adopt TASER 7 Technology to Protect Their Communities,https://investor.axon.com/press-releases/press-release-details/2019/Brevard-County-Sheriffs-Office-and-West-Palm-Beach-Police-Department-Adopt-TASER-7-Technology-to-Protect-Their-Communities/default.aspx
2019-01-09,Axon to Participate in the 21st Annual Needham Growth Conference,https://investor.axon.com/press-releases/press-release-details/2019/Axon-to-Participate-in-the-21st-Annual-Needham-Growth-Conference/default.aspx
2019-01-08,First EMS Provider Joins Axon Network with Full Body Camera Deployment for Paramedics,https://investor.axon.com/press-releases/press-release-details/2019/First-EMS-Provider-Joins-Axon-Network-with-Full-Body-Camera-Deployment-for-Paramedics/default.aspx
2019-01-03,Axon Employees Commit $75 Million into eXponential Stock Performance Plan,https://investor.axon.com/press-releases/press-release-details/2019/Axon-Employees-Commit-75-Million-into-eXponential-Stock-Performance-Plan/default.aspx
2020-12-17,First Major Transport Companies in France to Deploy Axon Body Cameras,https://investor.axon.com/press-releases/press-release-details/2020/First-Major-Transport-Companies-in-France-to-Deploy-Axon-Body-Cameras-/default.aspx
2020-12-16,"Axon and Green Bay Packers Partner to Help Equip Green Bay Police with Body Cameras, Training and De-escalation Tools",https://investor.axon.com/press-releases/press-release-details/2020/Axon-and-Green-Bay-Packers-Partner-to-Help-Equip-Green-Bay-Police-with-Body-Cameras-Training-and-De-escalation-Tools/default.aspx
2020-12-10,"Former Seattle Police Chief to Join Axon's AI Ethics Board, Promoting Responsible Development of AI Technologies",https://investor.axon.com/press-releases/press-release-details/2020/Former-Seattle-Police-Chief-to-Join-Axons-AI-Ethics-Board-Promoting-Responsible-Development-of-AI-Technologies/default.aspx
2020-11-24,São Paulo State Military Police Expand its TASER X2 Adoption and Senate Police in Brasilia Deploys TASER 7 Devices,https://investor.axon.com/press-releases/press-release-details/2020/So-Paulo-State-Military-Police-Expand-its-TASER-X2-Adoption-and-Senate-Police-in-Brasilia-Deploys-TASER-7-Devices/default.aspx
2020-11-20,Peel Regional Police to Deploy Axon Body 3 Cameras on Axon Network as Part of Long-Term Innovation Strategy,https://investor.axon.com/press-releases/press-release-details/2020/Peel-Regional-Police-to-Deploy-Axon-Body-3-Cameras-on-Axon-Network-as-Part-of-Long-Term-Innovation-Strategy/default.aspx
2020-11-05,"Axon Reports Q3 2020 Revenue Growth of 27%, ARR Tops $200 million, Up 44%",https://investor.axon.com/press-releases/press-release-details/2020/Axon-Reports-Q3-2020-Revenue-Growth-of-27-ARR-Tops-200-million-Up-44/default.aspx
2020-10-28,"Axon's Sprint for Justice Initiative Delivers New Product Features Focused on Transparency, Truth and Officer Development",https://investor.axon.com/press-releases/press-release-details/2020/Axons-Sprint-for-Justice-Initiative-Delivers-New-Product-Features-Focused-on-Transparency-Truth-and-Officer-Development/default.aspx
2020-10-22,"Axon to Release Third Quarter 2020 Earnings on November 5, 2020",https://investor.axon.com/press-releases/press-release-details/2020/Axon-to-Release-Third-Quarter-2020-Earnings-on-November-5-2020/default.aspx
2020-10-15,London Metropolitan Police Upgrading to Axon Body 3 Cameras,https://investor.axon.com/press-releases/press-release-details/2020/London-Metropolitan-Police-Upgrading-to-Axon-Body-3-Cameras/default.aspx
2020-09-30,Axon Partners with U.S. Customs & Border Protection to Support Agents with Body Cameras & Digital Evidence Management System,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Partners-with-U.S.-Customs--Border-Protection-to-Support-Agents-with-Body-Cameras--Digital-Evidence-Management-System/default.aspx
2020-09-24,First Major Police Agency in Ukraine to Deploy TASER Devices,https://investor.axon.com/press-releases/press-release-details/2020/First-Major-Police-Agency-in-Ukraine-to-Deploy-TASER-Devices/default.aspx
2020-09-10,Axon Announces Participation at Raymond James North American Equities Conference,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Participation-at-Raymond-James-North-American-Equities-Conference/default.aspx
2020-08-28,Axon's TASER 7 Conducted Energy Device Approved for Deployment Across UK Police Forces,https://investor.axon.com/press-releases/press-release-details/2020/Axons-TASER-7-Conducted-Energy-Device-Approved-for-Deployment-Across-UK-Police-Forces/default.aspx
2020-08-27,Axon Announces Record-Breaking Attendance at First Virtual Accelerate User Conference,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Record-Breaking-Attendance-at-First-Virtual-Accelerate-User-Conference/default.aspx
2020-08-25,Announcing Axon Respond: New Real-Time Operations Platform Revolutionizes 911 and Public Safety,https://investor.axon.com/press-releases/press-release-details/2020/Announcing-Axon-Respond-New-Real-Time-Operations-Platform-Revolutionizes-911-and-Public-Safety/default.aspx
2020-08-25,Announcing Axon Auto-Transcribe with Hypermedia Player: Accelerating Evidence Review,https://investor.axon.com/press-releases/press-release-details/2020/Announcing-Axon-Auto-Transcribe-with-Hypermedia-Player-Accelerating-Evidence-Review/default.aspx
2020-08-25,Axon's New Virtual Reality Training for Law Enforcement Features Peer Intervention and Expanded Tools for De-escalation,https://investor.axon.com/press-releases/press-release-details/2020/Axons-New-Virtual-Reality-Training-for-Law-Enforcement-Features-Peer-Intervention-and-Expanded-Tools-for-De-escalation/default.aspx
2020-08-25,Axon Partners with Fotokite to Offer Fully Autonomous Drone Technology to Law Enforcement via Axon Air Program,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Partners-with-Fotokite-to-Offer-Fully-Autonomous-Drone-Technology-to-Law-Enforcement-via-Axon-Air-Program/default.aspx
2020-08-21,Toronto Police Service Goes All-In with Axon Body Cameras and Digital Evidence Management Software; Commits to Providing Transparency and Accountability for its Community,https://investor.axon.com/press-releases/press-release-details/2020/Toronto-Police-Service-Goes-All-In-with-Axon-Body-Cameras-and-Digital-Evidence-Management-Software-Commits-to-Providing-Transparency-and-Accountability-for-its-Community/default.aspx
2020-08-20,Getting to the Truth Faster; Axon Partners with iNPUT-ACE to Allow Law Enforcement to Play Third Party Videos in Axon Evidence,https://investor.axon.com/press-releases/press-release-details/2020/Getting-to-the-Truth-Faster-Axon-Partners-with-iNPUT-ACE-to-Allow-Law-Enforcement-to-Play-Third-Party-Videos-in-Axon-Evidence/default.aspx
2020-08-06,"Axon Reports Strong Second Quarter Revenue up 26%; International Revenue up 80%, Annual Recurring Revenue up 42%",https://investor.axon.com/press-releases/press-release-details/2020/Axon-Reports-Strong-Second-Quarter-Revenue-up-26-International-Revenue-up-80-Annual-Recurring-Revenue-up-42/default.aspx
2020-08-04,"Axon Announces Microsoft, Verizon, Cradlepoint and FirstNet, Built with AT&T as Sponsors for Axon Accelerate, Now in its Fifth Year",https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Microsoft-Verizon-Cradlepoint-and-FirstNet-Built-with-ATT-as-Sponsors-for-Axon-Accelerate-Now-in-its-Fifth-Year/default.aspx
2020-07-24,"Axon to Release Second Quarter 2020 Earnings on August 6, 2020",https://investor.axon.com/press-releases/press-release-details/2020/Axon-to-Release-Second-Quarter-2020-Earnings-on-August-6-2020/default.aspx
2020-07-23,Axon Announces Regina Holloway as New VP of Community Impact,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Regina-Holloway-as-New-VP-of-Community-Impact/default.aspx
2020-07-08,"Baltimore Police Department Deploys Axon Records, a Cloud-Based RMS Solution, Agency-wide",https://investor.axon.com/press-releases/press-release-details/2020/Baltimore-Police-Department-Deploys-Axon-Records-a-Cloud-Based-RMS-Solution-Agency-wide/default.aspx
2020-06-16,Axon Announces Pricing of Public Offering of Common Stock,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Pricing-of-Public-Offering-of-Common-Stock/default.aspx
2020-06-15,Axon Announces Proposed Public Offering of Common Stock,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Proposed-Public-Offering-of-Common-Stock/default.aspx
2020-06-03,Axon Appoints Venture Partner and Global Business Leader Adriane Brown to Board of Directors,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Appoints-Venture-Partner-and-Global-Business-Leader-Adriane-Brown-to-Board-of-Directors/default.aspx
2020-05-13,Axon Launches Mobile App for Body Camera with Remote Livestreaming and Critical Real-Time Alerts,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Launches-Mobile-App-for-Body-Camera-with-Remote-Livestreaming-and-Critical-Real-Time-Alerts/default.aspx
2020-05-07,"Axon Reports Strong First Quarter Results; Axon Dispatch Is Live, Record International Sales, Pipeline is Robust",https://investor.axon.com/press-releases/press-release-details/2020/Axon-Reports-Strong-First-Quarter-Results-Axon-Dispatch-Is-Live-Record-International-Sales-Pipeline-is-Robust/default.aspx
2020-04-23,"Axon to Release First Quarter 2020 Earnings on May 7, 2020",https://investor.axon.com/press-releases/press-release-details/2020/Axon-to-Release-First-Quarter-2020-Earnings-on-May-7-2020/default.aspx
2020-04-09,Axon Announces Campaign to Provide 1 Million Masks to First Responders,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Campaign-to-Provide-1-Million-Masks-to-First-Responders/default.aspx
2020-04-02,Axon Partners with Flock Safety to Enhance Security for Cities and Neighborhoods,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Partners-with-Flock-Safety-to-Enhance-Security-for-Cities-and-Neighborhoods/default.aspx
2020-03-26,Axon Responds to COVID-19 Emergency By Offering Up Digital Evidence Gathering Platform to Public Safety Agencies Worldwide,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Responds-to-COVID-19-Emergency-By-Offering-Up-Digital-Evidence-Gathering-Platform-to-Public-Safety-Agencies-Worldwide/default.aspx
2020-03-18,Axon Announces New SVP of Artificial Intelligence,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-New-SVP-of-Artificial-Intelligence/default.aspx
2020-03-17,Axon Announces Three New Members to AI Ethics Board,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Three-New-Members-to-AI-Ethics-Board/default.aspx
2020-03-11,Axon to Participate in the 2020 Annual Border Security Exposition,https://investor.axon.com/press-releases/press-release-details/2020/Axon-to-Participate-in-the-2020-Annual-Border-Security-Exposition/default.aspx
2020-02-27,"Axon 2019 Revenue Grows 26% to $531 Million; SaaS ARR up 49%, Setting Foundation for Continued Growth & Momentum",https://investor.axon.com/press-releases/press-release-details/2020/Axon-2019-Revenue-Grows-26-to-531-Million-SaaS-ARR-up-49-Setting-Foundation-for-Continued-Growth--Momentum/default.aspx
2020-02-20,Axon Launches First Connected App for Law Enforcement that Livestreams Drone Video Directly into Axon Evidence,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Launches-First-Connected-App-for-Law-Enforcement-that-Livestreams-Drone-Video-Directly-into-Axon-Evidence/default.aspx
2020-02-18,Cincinnati Police Department Becomes First Major City to Complete Roll Out of Axon Body 3 Camera with Live Streaming for All Officers,https://investor.axon.com/press-releases/press-release-details/2020/Cincinnati-Police-Department-Becomes-First-Major-City-to-Complete-Roll-Out-of-Axon-Body-3-Camera-with-Live-Streaming-for-All-Officers/default.aspx
2020-02-13,"Axon to Release Fourth Quarter and Full Year 2019 Earnings on February 27, 2020",https://investor.axon.com/press-releases/press-release-details/2020/Axon-to-Release-Fourth-Quarter-and-Full-Year-2019-Earnings-on-February-27-2020/default.aspx
2020-02-10,"Axon Partners with Bureau of Alcohol, Tobacco, Firearms and Explosives to Support Federal Joint Task Forces with Body Cameras and Digital Evidence Management System",https://investor.axon.com/press-releases/press-release-details/2020/Axon-Partners-with-Bureau-of-Alcohol-Tobacco-Firearms-and-Explosives-to-Support-Federal-Joint-Task-Forces-with-Body-Cameras-and-Digital-Evidence-Management-System/default.aspx
2020-01-22,Axon Announces Cypress Creek EMS as First Ambulance Provider to Deploy Axon Fleet In-Car Video System,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Announces-Cypress-Creek-EMS-as-First-Ambulance-Provider-to-Deploy-Axon-Fleet-In-Car-Video-System/default.aspx
2020-01-10,Axon to Participate in the 22nd Annual Needham Growth Conference,https://investor.axon.com/press-releases/press-release-details/2020/Axon-to-Participate-in-the-22nd-Annual-Needham-Growth-Conference/default.aspx
2020-01-03,Axon Sues FTC for Alleged Violation of US Constitution,https://investor.axon.com/press-releases/press-release-details/2020/Axon-Sues-FTC-for-Alleged-Violation-of-US-Constitution/default.aspx
2021-05-06,"Axon Q1 2021 Revenue Up 33% on Strong Product Demand, International Expansion, Raising Full-Year Outlook",https://investor.axon.com/press-releases/press-release-details/2021/Axon-Q1-2021-Revenue-Up-33-on-Strong-Product-Demand-International-Expansion-Raising-Full-Year-Outlook/default.aspx
2021-04-26,"Axon to Release First Quarter 2021 Earnings on May 6, 2021",https://investor.axon.com/press-releases/press-release-details/2021/Axon-to-Release-First-Quarter-2021-Earnings-on-May-6-2021/default.aspx
2021-04-22,Axon Partners with RapidSOS to Deliver Real Time Data to 911 Telecommunicators & First Responders,https://investor.axon.com/press-releases/press-release-details/2021/Axon-Partners-with-RapidSOS-to-Deliver-Real-Time-Data-to-911-Telecommunicators--First-Responders/default.aspx
2021-03-11,"Axon and Skydio Partner to Bring US-Manufactured, AI-Powered Autonomous Drones to Public Safety",https://investor.axon.com/press-releases/press-release-details/2021/Axon-and-Skydio-Partner-to-Bring-US-Manufactured-AI-Powered-Autonomous-Drones-to-Public-Safety/default.aspx
2021-03-05,Latisana Municipal Police First to Deploy Axon Fleet 2 In-Car Cameras and Axon Interview Room in Italy,https://investor.axon.com/press-releases/press-release-details/2021/Latisana-Municipal-Police-First-to-Deploy-Axon-Fleet-2-In-Car-Cameras-and-Axon-Interview-Room-in-Italy/default.aspx
2021-03-04,"Axon Releases 2021 Environmental, Social and Governance Report",https://investor.axon.com/press-releases/press-release-details/2021/Axon-Releases-2021-Environmental-Social-and-Governance-Report/default.aspx
2021-03-03,Government of Ontario Deploys Axon Evidence Across Public Safety Agencies,https://investor.axon.com/press-releases/press-release-details/2021/Government-of-Ontario-Deploys-Axon-Evidence-Across-Public-Safety-Agencies/default.aspx
2021-03-02,"Thunder Bay Police Service to Outfit Officers with Body Cameras, Training and De-escalation Tools",https://investor.axon.com/press-releases/press-release-details/2021/Thunder-Bay-Police-Service-to-Outfit-Officers-with-Body-Cameras-Training-and-De-escalation-Tools/default.aspx
2021-02-25,"Axon (AXON) Reports 2020 Revenue of $681 Million, Up 28%, Raises 2021 Outlook",https://investor.axon.com/press-releases/press-release-details/2021/Axon-AXON-Reports-2020-Revenue-of-681-Million-Up-28-Raises-2021-Outlook/default.aspx
2021-02-22,Axon Evidence Completes Australian Government's Cyber Security Assessment for Hosting Public Safety Data,https://investor.axon.com/press-releases/press-release-details/2021/Axon-Evidence-Completes-Australian-Governments-Cyber-Security-Assessment-for-Hosting-Public-Safety-Data/default.aspx
2021-02-11,"Axon to Release Fourth Quarter and Full Year 2020 Earnings on February 25, 2021",https://investor.axon.com/press-releases/press-release-details/2021/Axon-to-Release-Fourth-Quarter-and-Full-Year-2020-Earnings-on-February-25-2021/default.aspx
2021-02-09,Axon And Cellebrite Partner to Help Manage and Safeguard Digital Intelligence,https://investor.axon.com/press-releases/press-release-details/2021/Axon-And-Cellebrite-Partner-to-Help-Manage-and-Safeguard-Digital-Intelligence/default.aspx
